rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
173;780f575477ee357c;7297bbeaa90bbef4;e55f1b90c0e4eb30;2024-10-07T10:37:41.000Z;‘We weten wie in #Antwerpen sluikstort (16.000 ton sluikstort en zwerfvuil per jaar, kostprijs €36 miljoen  …): het zijn voornamelijk onaangepaste vreemdelingen en illegalen die lak hebben aan sorteren en aan regels volgen. Pak ze hard aan! Zet ze op een zwarte lijst en zet ze;17.0;57;372;10K;vreemdelingen;2024-10-12 11_04_33.324198;0.539445579051971;0.073527581989765;0.000014202249076;0.000522878777701;0.000053557992942;0.718282997608185;0.001638977089897;1. Against immigration, migrants, foreigners, refugees, or Muslims.
174;fac15e3c3eda1c96;1db92dae207fc408;fe0cadb85ffd66d1;2024-10-03T09:39:43.000Z;"ik zit gekneld...
sociaal economisch sta in 200% achter pvda..
aantal vreemdelingen en ""kleine"" misdaad sta ik meer achter VB... ik wil graag eens ergens VB aan de macht zien.. wat kunnen ze doen.....";;;1;16;vreemdelingen;2024-10-12 11_04_33.324198;0.228210866451263;0.003192786592990;0.000695013790391;0.001818407792598;0.000933524104766;0.161967411637306;0.000434439105447;1. Against immigration, migrants, foreigners, refugees, or Muslims.
175;aac993e30cd2e683;67108926a031d3bd;4beca5d0a0479c1c;2024-10-08T17:53:36.000Z;Mijn A is al lang een strontstad: drugs, sluikstort, vreemdelingen die vinden dat Belgen weg moeten, lawaai, alles duur, geen natuur, treiteren van mensen met een hond, ....;1.0;1;5;53;vreemdelingen;2024-10-12 11_04_33.324198;0.762989282608032;0.000013513804333;0.010585495270789;0.000190945851500;0.000242428752244;0.007773073855788;0.000818713451736;1. Against immigration, migrants, foreigners, refugees, or Muslims.
176;e5bf582f92ddc1c8;9eccfc4c7e0a8e4c;2d5bf1d290aefdb7;2024-10-10T08:01:37.000Z;"Sjaak en Karin hebben betaald voor het eten van de vreemdelingen.
Of komt het geld uit de lucht vallen?";1.0;;8;79;vreemdelingen;2024-10-12 11_04_33.324198;0.004807596094906;0.000016095451429;0.000019626677386;0.000112938803795;0.000001468611913;0.014129659160972;0.001203660154715;1. Against immigration, migrants, foreigners, refugees, or Muslims.
177;b654b578ffa1ebe8;ffee89e3ddeb59c5;6fc6e1fccf0f69fd;2024-10-07T15:47:45.000Z;Mensen tegen houden aan de grens, en criminele vreemdelingen uitzetten, dat is pas een warm Vlaanderen voor zijn volk.;;;9;82;vreemdelingen;2024-10-12 11_04_33.324198;0.265998929738998;0.000255214370554;0.000008778375559;0.000088258217147;0.000006419845704;0.190804213285446;0.000575200479943;1. Against immigration, migrants, foreigners, refugees, or Muslims.
178;4cbe61627faa4b4f;fc15050ee2bab725;a23bb3eb1f16c13b;2024-10-03T12:02:30.000Z;Door het willekeurig importeren van vreemdelingen mislukt de multi-culti waan;;;2;122;vreemdelingen;2024-10-12 11_04_33.324198;0.681915163993835;0.000251931021921;0.000060085454606;0.000041552451876;0.000019675027943;0.021885564550757;0.000024961256713;1. Against immigration, migrants, foreigners, refugees, or Muslims.
179;c08945803bbeb565;21c3ead692487993;94116ec47b3b9c8b;2024-10-04T07:01:58.000Z;Bovendien is de toon uiterst wellevend. Er wordt gevousvoyeerd: 'er wordt gewerkt aan uw (!) terugkeer.'. Weten die vreemdelingen meteen hoe het hier toegaat. Beschaafd en welgemanierd. Zo geef je die gelukszoekers toch iets waardevols mee, wanneer je ze het land uittrapt.;2.0;;16;593;vreemdelingen;2024-10-12 11_04_33.324198;0.007628812454641;0.000027884958399;0.000242074907874;0.001242339960299;0.000090960646048;0.013611608184874;0.000244556693360;1. Against immigration, migrants, foreigners, refugees, or Muslims.
180;8877ffdf96a86938;a08474248359c952;4c4520d4558fbe95;2024-10-06T09:40:14.000Z;"""Op 24 jaar kwamen er 90.000 inwoners bij in Antwerpen. 42% van de toewijzingen voor sociale woningen gaat naar niet-Europese vreemdelingen. Enkel een immigratiestop en een vestigingsstop in bepaalde Antwerpse wijken kunnen de problemen beheersbaar maken."" @FDW_VB #7dag";19.0;32;187;16K;vreemdelingen;2024-10-12 11_04_33.324198;0.020150562748313;0.000114266127639;0.000016737743863;0.000107090578240;0.000018571254259;0.005829900503158;0.000181040857569;1. Against immigration, migrants, foreigners, refugees, or Muslims.
181;b398c7ef418f8b67;2658f96e60fa5608;a58d71e210cab070;2024-09-24T06:41:03.000Z;"De toekomst van onze (klein)kinderen hangt af van ons handelen. 

Willen wij dat ze opgroeien in ""smart cities"" waarin ze nul privacy kennen? Willen we dat hun eten en drinken bol staat van chemie? Willen we dat hun wereld gevuld wordt met woke en vreemdelingen?";2.0;12;11;217;vreemdelingen;2024-10-12 11_04_33.324198;0.008302242495120;0.000199590722332;0.000037119847548;0.000038054990000;0.000184697884833;0.032235272228718;0.003084941301495;1. Against immigration, migrants, foreigners, refugees, or Muslims.
182;453ec83348a99229;eea13d906ca4538d;ee8b8bb9111a3f09;2024-10-09T10:17:16.000Z;Wat zegt de bijbel over Joden en de vreemdelingen in hun stad.;;;;20;vreemdelingen;2024-10-12 11_04_33.324198;0.008674595504999;0.000000213035690;0.000000193611370;0.000011852076568;0.000000833277682;0.000087206615717;0.000021526457203;6. Other: Inquiry about biblical perspective.
183;89e4859084c3f9fe;ec44b4881423a230;7cc75019f45791c6;2024-09-25T18:38:26.000Z;... en die vreemdelingen bedreigen de schoonheid van de authentieke Nederlandse cultuur.;5.0;3;5;295;vreemdelingen;2024-10-12 11_04_33.324198;0.463326811790466;0.000062094892201;0.000247757416219;0.000376887706807;0.000070469250204;0.193643927574158;0.001578640076332;1. Against immigration, migrants, foreigners, refugees, or Muslims.
184;87df88beb581317a;5b2ab6f43d9bee59;ee5a48f57d345fcd;2016-12-05T17:00:31.000Z;De Marechaussee vond 18 Afghanen die verstopt zaten in vrachtwagens. Twee Poolse chauffeurs zijn opgepakt: http://nos.nl/l/2146701;1.0;6;6;/NOS###/NOS###/NOS/status/805819148731293697###https://t.co/UBAoiap0lE;vreemdelingen;2024-10-12 11_04_33.324198;0.003953836858272;0.000020919420422;0.000002068582489;0.000323032785673;0.000052586088714;0.021443678066134;0.000494391599204;5. Is neutral.
185;faa64f1793fc6565;c4f87de0fb6944a7;a37bfac46ba6b5b2;2024-09-28T07:01:26.000Z;De vertrekbonus voor ongewenste vreemdelingen gaat op de schop. Alleenstaande uitgeprocedeerden kunnen daardoor een flinke duit extra geld krijgen https://telegraaf.nl/nieuws/686421015/vertrekbonus-uitgeprocedeerden-flink-omhoog-vliegticket-en-2000-euro-maar-dat-is-nog-niet-alles/?utm_source=t.co&utm_medium=referral&utm_campaign=twitter… #telegraafpremium via @Telegraaf;2.0;2;1;469;vreemdelingen;2024-10-12 11_04_33.324198;0.015107034705579;0.000242211826844;0.000132766421302;0.000036294251913;0.000134067100589;0.013075497001409;0.000359454366844;5. Is neutral.
186;82b1f5137c5c57a4;7c7be2ea8f1b713a;82f33deaf512010f;2024-10-03T10:06:50.000Z;"“Groningen houdt bed-bad-broodopvang open: 'Heeft te maken met menselijkheid'”
Oké.

Wat is zo’n Landelijke Vreemdelingen Voorziening (LVV) nou eigenlijk?

LVV-opvang voor mensen zonder papieren: geen oplossing, wel manipulatie en propaganda (deel I)";1.0;1;1;101;vreemdelingen;2024-10-12 11_04_33.324198;0.050395648926496;0.000068022956839;0.000067860266427;0.000204215029953;0.000240465145907;0.010780086740851;0.000169022227055;1. Against immigration, migrants, foreigners, refugees, or Muslims.
187;91d303d5f794d9c9;7408ed77edc23c02;330dea4584a42f90;2024-09-16T11:58:47.000Z;"Meer vreemdelingen, uitkeringstrekkers, boetes, belastingen en criminaliteit Met Mo. 

Burgemeester Ridouani (Vooruit) openhartig over zijn jeugdjaren in Leuven: “Als we destijds naar Brussel waren verhuisd, was ik nu iemand helemaal anders”";8.0;11;78;1,4K;vreemdelingen;2024-10-12 11_04_33.324198;0.020959695801139;0.000066194712417;0.002244860166684;0.000252143188845;0.001776763470843;0.005335946567356;0.000697060546372;1. Against immigration, migrants, foreigners, refugees, or Muslims.
188;e9f594e0748a66d4;57e7372d3f58249f;87950675e3b18cfd;2024-09-29T14:57:49.000Z;"Meer belastingen, elk jaar nóg langer werken, meer vreemdelingen, meer Europa, meer woke. 

De nieuwe regering samengevat.";;;1;18;vreemdelingen;2024-10-12 11_04_33.324198;0.131342053413391;0.001732201431878;0.000026718071240;0.000149093175423;0.000087849803094;0.018815541639924;0.000250724755460;1. Against immigration, migrants, foreigners, refugees, or Muslims.
189;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
190;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
191;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
192;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
193;96e18645ae0bcc79;5b2ab6f43d9bee59;ee5a48f57d345fcd;2014-11-13T14:34:06.000Z;Vreemdelingen zonder papieren hoeven deze winter in Den Haag niet op straat te slapen: http://beta.nos.nl/artikel/2003599;1.0;8;4;/NOS###/NOS###/NOS/status/532904240076038144###http://t.co/MRtHDcvSOa;vreemdelingen;2024-10-12 11_04_33.324198;0.012547643855214;0.000096638264949;0.000005154603059;0.000154805282364;0.000117072631838;0.002993301255628;0.000048007874284;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
194;dd31d39d60c7f9f5;d80ee1e06427b6f9;ed7c3b39ca831159;2024-09-05T12:14:26.000Z;"Het Amsterdamse stadsbestuur laat de schuld hoger oplopen dan ooit, tot 8,4 miljard euro in 2025. Dat blijkt uit de begroting voor 2022 die op 23/09/21 waren gepresenteerd.

Hoe kan het dan de Bed-bad-broodregeling voor vreemdelingen blijven financieren?";9.0;36;52;709;vreemdelingen;2024-10-12 11_04_33.324198;0.028516238555312;0.000022938200345;0.000191721206647;0.000044574804633;0.000122509169159;0.013649142347276;0.003392896847799;1. Against immigration, migrants, foreigners, refugees, or Muslims.
195;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
196;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
197;1f5ac2b7a21ab030;2f1e5ffc7f38ea4a;e7dcae0c53902435;2024-10-09T07:38:47.000Z;"Drie vreemdelingen gezocht!
Remigratie is een noodzaak!";;1;1;27;vreemdelingen;2024-10-12 11_04_33.324198;0.069792263209820;0.004551661200821;0.000043697142246;0.000036121429730;0.000018907505364;0.035110808908939;0.000072465976700;1. Against immigration, migrants, foreigners, refugees, or Muslims.
198;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
199;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
200;686888a8f728bfc3;50e98a278d9f498c;ddbb547b7042316e;2024-09-17T12:21:03.000Z;"Over een aantal jaren hebben wij spijt van al dat weggegooide geld vandaag aan pvv/nsc/vvd.
Laten wij ook niet een koningshuis vergeten wat gek op geld is en een hymne die vol is van vreemdelingen die men er nu uit wil gooien.
Het politieke jaar is geopend!";;1;2;77;vreemdelingen;2024-10-12 11_04_33.324198;0.095469348132610;0.000069546375016;0.000115252521937;0.000125311227748;0.000082114303950;0.019876323640346;0.000322873587720;5. Is neutral.
201;974537e8b5b4ed7e;2658f96e60fa5608;a58d71e210cab070;2024-09-26T08:13:19.000Z;Of je het nou gewoon #Omvolking noemt, een zorgwekkende demografische ontwikkeling, of vervangingsmigratie...uiteindelijk blijft de strekking hetzelfde: steeds meer mensen maken zich terecht grote zorgen over de ongewenste vreemdelingen die ons land overspoelen. @GideonvMeijeren;;1;6;252;vreemdelingen;2024-10-12 11_04_33.324198;0.033587321639061;0.000153380795382;0.000036133766116;0.000027668858820;0.000003603051709;0.010395189747214;0.000120332420920;1. Against immigration, migrants, foreigners, refugees, or Muslims.
202;a28bd332968c8fed;72b593427bbd4bda;d69260367b8fe766;2024-09-20T17:33:24.000Z;"Duitsland's grootste weekblad Die Zeit  probeerde te laten zien hoe verward JD Vance is als hij denkt dat illegale ruimtebezoekers de USA massaal binnen komen.
Illegal aliens zijn in het Amerikaans illegale  vreemdelingen..";1.0;4;15;4,5K;vreemdelingen;2024-10-12 11_04_33.324198;0.195436269044876;0.000004027796876;0.000017374968593;0.000242726673605;0.000318115082336;0.004148923791945;0.000532613485120;5. Is neutral.
203;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
204;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
205;4ff9395fec97d7ba;5b2ab6f43d9bee59;ee5a48f57d345fcd;2012-04-19T06:17:04.000Z;Audio: Minder vreemdelingen uitgezet door ruzies bij dienst http://nos.nl/l/363914;;;;/NOS###/NOS###/NOS/status/192859338921086976###http://t.co/YQ0bhCKQ;vreemdelingen;2024-10-12 11_04_33.324198;0.050990223884582;0.000358178571332;0.000009166874406;0.000448960316135;0.000459012400825;0.043512418866157;0.000966078427155;5. Is neutral.
206;504107830933eedd;5b2ab6f43d9bee59;ee5a48f57d345fcd;2012-08-09T05:29:03.000Z;Video: Ook Europese kritiek op opsluiten vreemdelingen http://nos.nl/l/404698;;;;/NOS###/NOS###/NOS/status/233434698733465600###http://t.co/hEZRNirr;vreemdelingen;2024-10-12 11_04_33.324198;0.023712519556284;0.000094096983958;0.000062785591581;0.000292893819278;0.000384241022402;0.017585126683116;0.000888205948286;5. Is neutral.
207;5066946fa21da456;5b2ab6f43d9bee59;ee5a48f57d345fcd;2013-05-14T12:11:16.000Z;In Rotterdam wordt actiegevoerd om hongerstakende vreemdelingen te informeren over vertrouwensartsen. http://nos.nl/l/506638;;1;;/NOS###/NOS###/NOS/status/334279745984397312###http://t.co/ElXs6nqC6o;vreemdelingen;2024-10-12 11_04_33.324198;0.014472817070782;0.000137279726914;0.003057156689465;0.000188135454664;0.000073463379522;0.031925622373819;0.001163251698017;5. Is neutral.
208;c802dcc65fb04db5;5b2ab6f43d9bee59;ee5a48f57d345fcd;2012-08-09T05:59:04.000Z;Audio: 'Vreemdelingen alleen vastzetten als er zicht is op uitzetting' http://nos.nl/l/404707;;;;/NOS###/NOS###/NOS/status/233442251190194176###http://t.co/U3K5T5TU;vreemdelingen;2024-10-12 11_04_33.324198;0.096019402146339;0.002202985342592;0.000019417791918;0.000108866806840;0.000068430570536;0.046160459518433;0.001402635360137;5. Is neutral.
209;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
210;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
211;4292d051b72480bd;5b2ab6f43d9bee59;ee5a48f57d345fcd;2013-06-27T16:05:21.000Z;Staatssecretaris Teeven gaat kijken of er een alternatief is voor het visiteren van vreemdelingen: http://nos.nl/l/523203.html;;;;/NOS###/NOS###/NOS/status/350283718155448321###http://t.co/dd1AQcvuse;vreemdelingen;2024-10-12 11_04_33.324198;0.003184338798746;0.000004050249572;0.000005069783583;0.000109609180072;0.000092505331850;0.000821378780529;0.000089345245215;5. Is neutral.
212;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
213;;;;;This post is unavailable.;;;;;vreemdelingen;2024-10-12 11_04_33.324198;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
214;c499f1473af2fe3f;a03a670e8a58d151;3483807c72c76f92;2024-10-04T19:49:58.000Z;Nareiziger Dilan Yeşilgöz-Zegerius vindt dit natuurlijk weer helemaal passen bij haar ideeën over een mooi humaan liberaal vreemdelingen beleid. Heel VVD waardig.;;;3;90;vreemdelingen;2024-10-12 11_04_33.324198;0.018518863245845;0.000015533863916;0.000001227365146;0.000488114135805;0.000114339592983;0.003359619993716;0.000081397913164;4. Against those that support immigration, migrants, foreigners, refugees, or Muslims.
215;c0c2bd47d1b1d6b1;566ee0becfa4828f;7e3c1579d0b4a8e4;2024-10-11T08:14:44.000Z;En hoeveel vreemdelingen?;;;3;131;vreemdelingen;2024-10-12 11_04_33.324198;0.107832759618759;0.000218022221816;0.000175295033841;0.001487678149715;0.000065131622250;0.001687794690952;0.000303559470922;6. Other: unclear stance on immigration.
216;7dd4c2736d35d3cc;fc4dc5a0de5e21a6;f3901a57af6745e5;2024-10-08T19:01:56.000Z;Vreemdelingen werken ook. Ik denk dat jij niet werkt….;;;3;59;vreemdelingen;2024-10-12 11_04_33.324198;0.101117469370365;0.000014663862203;0.000007084822300;0.000010221423508;0.000002328008122;0.001664914772846;0.000021361647669;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
217;0e4fc9974f159ca6;f2386cb848252618;7e7581d38f730a24;2024-10-07T18:08:28.000Z;"‘Ik ben allesbehalve racist, maar al die vreemdelingen hier…dat mag gaan stoppen’.
Zoiets?";;;4;50;vreemdelingen;2024-10-12 11_04_33.324198;0.019266659393906;0.000113540249004;0.000092595088063;0.000069467430876;0.000004481450105;0.003256944939494;0.000065664215072;1. Against immigration, migrants, foreigners, refugees, or Muslims.
